system,question_id,rank,pmid,score
netmedex_hybrid_rag,Q033,2,36703745,0.90493854
netmedex_hybrid_rag,Q033,3,29957462,0.87717978
netmedex_hybrid_rag,Q033,4,36370962,0.81823732
netmedex_hybrid_rag,Q033,5,30081711,0.80763849
netmedex_hybrid_rag,Q033,6,35785548,0.78567932
netmedex_hybrid_rag,Q033,7,34129254,0.77129020
netmedex_hybrid_rag,Q033,8,41351245,0.76910768
netmedex_hybrid_rag,Q033,9,36398583,0.74658127
netmedex_hybrid_rag,Q033,10,34607160,0.73295035
traditional_rag,Q033,1,34522161,0.64792396
traditional_rag,Q033,2,36703745,0.60329236
traditional_rag,Q033,3,29957462,0.58478652
traditional_rag,Q033,4,38871948,0.54706445
traditional_rag,Q033,5,36370962,0.54549155
traditional_rag,Q033,6,38351696,0.54359359
traditional_rag,Q033,7,30081711,0.53842566
traditional_rag,Q033,8,35785548,0.52378621
traditional_rag,Q033,9,42173841,0.52236361
traditional_rag,Q033,10,33869196,0.51782862
netmedex_hybrid_rag,Q034,1,26054568,1.09049731
netmedex_hybrid_rag,Q034,2,15544519,1.00951863
netmedex_hybrid_rag,Q034,3,40752455,0.99674616
netmedex_hybrid_rag,Q034,4,28993218,0.98302103
netmedex_hybrid_rag,Q034,5,31005756,0.92359714
netmedex_hybrid_rag,Q034,6,16728325,0.87395511
netmedex_hybrid_rag,Q034,7,41601934,0.79507001
netmedex_hybrid_rag,Q034,8,40528841,0.75491768
netmedex_hybrid_rag,Q034,9,33072401,0.65753271
netmedex_hybrid_rag,Q034,10,33640465,0.59558394
traditional_rag,Q034,1,26054568,0.72699820
traditional_rag,Q034,2,15544519,0.67301242
traditional_rag,Q034,3,40752455,0.66449744
traditional_rag,Q034,4,33072401,0.65753271
traditional_rag,Q034,5,28993218,0.65534735
traditional_rag,Q034,6,31005756,0.61573143
traditional_rag,Q034,7,33640465,0.59558394
traditional_rag,Q034,8,34293080,0.58890646
traditional_rag,Q034,9,16728325,0.58263674
traditional_rag,Q034,10,32923607,0.55519920
netmedex_hybrid_rag,Q035,1,31838837,0.46972524
netmedex_hybrid_rag,Q035,2,38881451,0.43932170
netmedex_hybrid_rag,Q035,3,32450920,0.41889798
netmedex_hybrid_rag,Q035,4,42166024,0.39902806
traditional_rag,Q035,1,31838837,0.46972524
traditional_rag,Q035,2,38881451,0.43932170
traditional_rag,Q035,3,32450920,0.41889798
traditional_rag,Q035,4,42166024,0.39902806
netmedex_hybrid_rag,Q036,1,26165427,0.94374330
netmedex_hybrid_rag,Q036,2,31480567,0.91943886
netmedex_hybrid_rag,Q036,3,37571283,0.85468126
netmedex_hybrid_rag,Q036,4,23581983,0.85029951
netmedex_hybrid_rag,Q036,5,40243461,0.78340926
netmedex_hybrid_rag,Q036,6,37701897,0.60090573
netmedex_hybrid_rag,Q036,7,37468211,0.53458044
netmedex_hybrid_rag,Q036,8,21060289,0.47091499
traditional_rag,Q036,1,26165427,0.62916220
traditional_rag,Q036,2,31480567,0.61295924
traditional_rag,Q036,3,37701897,0.60090573
traditional_rag,Q036,4,37571283,0.56978751
traditional_rag,Q036,5,23581983,0.56686634
traditional_rag,Q036,6,37468211,0.53458044
traditional_rag,Q036,7,40243461,0.52227284
traditional_rag,Q036,8,21060289,0.47091499
netmedex_hybrid_rag,Q037,1,29052129,0.66403071
netmedex_hybrid_rag,Q037,2,20485626,0.65675566
netmedex_hybrid_rag,Q037,3,30611768,0.64513032
netmedex_hybrid_rag,Q037,4,20413301,0.62667421
netmedex_hybrid_rag,Q037,5,16461228,0.60797747
netmedex_hybrid_rag,Q037,6,25646384,0.58656516
netmedex_hybrid_rag,Q037,7,28097530,0.58353478
netmedex_hybrid_rag,Q037,8,32839523,0.55464181
netmedex_hybrid_rag,Q037,9,38064540,0.54869003
netmedex_hybrid_rag,Q037,10,39290403,0.54554925
traditional_rag,Q037,1,29052129,0.66403071
traditional_rag,Q037,2,20485626,0.65675566
traditional_rag,Q037,3,30611768,0.64513032
traditional_rag,Q037,4,20413301,0.62667421
traditional_rag,Q037,5,16461228,0.60797747
traditional_rag,Q037,6,25646384,0.58656516
traditional_rag,Q037,7,28097530,0.58353478
traditional_rag,Q037,8,32839523,0.55464181
traditional_rag,Q037,9,38064540,0.54869003
traditional_rag,Q037,10,39290403,0.54554925
netmedex_hybrid_rag,Q038,1,26189496,0.81510313
netmedex_hybrid_rag,Q038,2,29149648,0.79217931
netmedex_hybrid_rag,Q038,3,28286757,0.76956694
netmedex_hybrid_rag,Q038,4,34122118,0.75664561
netmedex_hybrid_rag,Q038,5,15972960,0.74775849
netmedex_hybrid_rag,Q038,6,27598995,0.73748213
netmedex_hybrid_rag,Q038,7,30954617,0.71012286
netmedex_hybrid_rag,Q038,8,38232664,0.47672405
traditional_rag,Q038,1,26189496,0.54340208
traditional_rag,Q038,2,29149648,0.52811954
traditional_rag,Q038,3,28286757,0.51304463
traditional_rag,Q038,4,34122118,0.50443040
traditional_rag,Q038,5,15972960,0.49850566
traditional_rag,Q038,6,27598995,0.49165475
traditional_rag,Q038,7,38232664,0.47672405
traditional_rag,Q038,8,30954617,0.47341524
netmedex_hybrid_rag,Q039,1,20186711,1.03073773
netmedex_hybrid_rag,Q039,2,33096634,0.90145149
netmedex_hybrid_rag,Q039,3,28215294,0.87855512
netmedex_hybrid_rag,Q039,4,39844795,0.85661620
netmedex_hybrid_rag,Q039,5,37799103,0.81064600
netmedex_hybrid_rag,Q039,6,30134168,0.80661352
netmedex_hybrid_rag,Q039,7,37948105,0.79001055
netmedex_hybrid_rag,Q039,8,38680011,0.73926456
netmedex_hybrid_rag,Q039,9,26519901,0.61431354
netmedex_hybrid_rag,Q039,10,27457814,0.56422725
traditional_rag,Q039,1,20186711,0.68715849
traditional_rag,Q039,2,26519901,0.61431354
traditional_rag,Q039,3,33096634,0.60096766
traditional_rag,Q039,4,28215294,0.58570341
traditional_rag,Q039,5,39844795,0.57107747
traditional_rag,Q039,6,27457814,0.56422725
traditional_rag,Q039,7,38057644,0.55895755
traditional_rag,Q039,8,37799103,0.54043066
traditional_rag,Q039,9,30134168,0.53774235
traditional_rag,Q039,10,37948105,0.52667370
netmedex_hybrid_rag,Q040,1,41630031,0.50710103
traditional_rag,Q040,1,41630031,0.50710103
netmedex_hybrid_rag,Q041,1,40279256,0.36359398
netmedex_hybrid_rag,Q041,2,40429921,0.36320496
netmedex_hybrid_rag,Q041,3,36534320,0.35924061
netmedex_hybrid_rag,Q041,4,31936266,0.35552958
netmedex_hybrid_rag,Q041,5,36513134,0.35450528
netmedex_hybrid_rag,Q041,6,36768138,0.35433080
netmedex_hybrid_rag,Q041,7,38634653,0.34996441
netmedex_hybrid_rag,Q041,8,41285328,0.34145820
netmedex_hybrid_rag,Q041,9,39676197,0.34114871
netmedex_hybrid_rag,Q041,10,40829258,0.33505786
traditional_rag,Q041,1,40279256,0.36359398
traditional_rag,Q041,2,40429921,0.36320496
traditional_rag,Q041,3,36534320,0.35924061
traditional_rag,Q041,4,31936266,0.35552958
traditional_rag,Q041,5,36513134,0.35450528
traditional_rag,Q041,6,36768138,0.35433080
traditional_rag,Q041,7,38634653,0.34996441
traditional_rag,Q041,8,41285328,0.34145820
traditional_rag,Q041,9,39676197,0.34114871
traditional_rag,Q041,10,40829258,0.33505786
netmedex_hybrid_rag,Q042,1,22949320,0.57802243
netmedex_hybrid_rag,Q042,2,29203226,0.55025470
netmedex_hybrid_rag,Q042,3,29922283,0.53039468
traditional_rag,Q042,1,22949320,0.38534829
traditional_rag,Q042,2,29203226,0.36683647
traditional_rag,Q042,3,29922283,0.35359645
netmedex_hybrid_rag,Q043,1,23254930,1.03914957
netmedex_hybrid_rag,Q043,2,23686772,1.02176122
netmedex_hybrid_rag,Q043,3,31748742,0.95452216
netmedex_hybrid_rag,Q043,4,39904338,0.92858906
netmedex_hybrid_rag,Q043,5,32958021,0.91319214
netmedex_hybrid_rag,Q043,6,39407211,0.87801950
netmedex_hybrid_rag,Q043,7,40541122,0.84715612
netmedex_hybrid_rag,Q043,8,41173224,0.82367940
netmedex_hybrid_rag,Q043,9,39026249,0.81246894
netmedex_hybrid_rag,Q043,10,37072933,0.61697627
traditional_rag,Q043,1,23254930,0.69276638
traditional_rag,Q043,2,23686772,0.68117415
traditional_rag,Q043,3,31748742,0.63634811
traditional_rag,Q043,4,39904338,0.61905937
traditional_rag,Q043,5,37072933,0.61697627
traditional_rag,Q043,6,32958021,0.60879476
traditional_rag,Q043,7,39407211,0.58534634
traditional_rag,Q043,8,40541122,0.56477075
traditional_rag,Q043,9,34080771,0.55409257
traditional_rag,Q043,10,41571675,0.55166670
netmedex_hybrid_rag,Q044,1,32428778,0.92075010
netmedex_hybrid_rag,Q044,2,31562952,0.72444279
netmedex_hybrid_rag,Q044,3,41881903,0.50313783
netmedex_hybrid_rag,Q044,4,27451102,0.46465654
traditional_rag,Q044,1,32428778,0.61383340
traditional_rag,Q044,2,41881903,0.50313783
traditional_rag,Q044,3,31562952,0.48296186
traditional_rag,Q044,4,27451102,0.46465654
netmedex_hybrid_rag,Q045,1,42265098,0.82382668
netmedex_hybrid_rag,Q045,2,41417476,0.80568330
netmedex_hybrid_rag,Q045,3,34569615,0.80351739
netmedex_hybrid_rag,Q045,4,39062586,0.75446996
netmedex_hybrid_rag,Q045,5,29050859,0.74392470
netmedex_hybrid_rag,Q045,6,33902708,0.70842729
netmedex_hybrid_rag,Q045,7,40394225,0.70619853
netmedex_hybrid_rag,Q045,8,41173224,0.67010860
netmedex_hybrid_rag,Q045,9,42311464,0.58002830
netmedex_hybrid_rag,Q045,10,40134421,0.56626778
traditional_rag,Q045,1,42311464,0.58002830
traditional_rag,Q045,2,40134421,0.56626778
traditional_rag,Q045,3,42265098,0.54921778
traditional_rag,Q045,4,41086442,0.54664011
traditional_rag,Q045,5,41417476,0.53712220
traditional_rag,Q045,6,34569615,0.53567826
traditional_rag,Q045,7,39062586,0.50297998
traditional_rag,Q045,8,29050859,0.49594980
traditional_rag,Q045,9,33902708,0.47228486
traditional_rag,Q045,10,40394225,0.47079902
netmedex_hybrid_rag,Q046,1,16425280,0.70072162
netmedex_hybrid_rag,Q046,2,12446774,0.67717855
netmedex_hybrid_rag,Q046,3,15075340,0.66832090
netmedex_hybrid_rag,Q046,4,12429935,0.66030624
netmedex_hybrid_rag,Q046,5,29570984,0.44192644
netmedex_hybrid_rag,Q046,6,40363725,0.44097211
netmedex_hybrid_rag,Q046,7,29923368,0.38978445
traditional_rag,Q046,1,16425280,0.46714774
traditional_rag,Q046,2,12446774,0.45145237
traditional_rag,Q046,3,15075340,0.44554727
traditional_rag,Q046,4,29570984,0.44192644
traditional_rag,Q046,5,40363725,0.44097211
traditional_rag,Q046,6,12429935,0.44020416
traditional_rag,Q046,7,29923368,0.38978445
netmedex_hybrid_rag,Q047,1,16177189,0.53243845
traditional_rag,Q047,1,16177189,0.53243845
netmedex_hybrid_rag,Q048,1,40452254,0.93404118
netmedex_hybrid_rag,Q048,2,36520091,0.93101620
netmedex_hybrid_rag,Q048,3,33452455,0.89967512
netmedex_hybrid_rag,Q048,4,12562498,0.88365473
netmedex_hybrid_rag,Q048,5,35056817,0.87254269
netmedex_hybrid_rag,Q048,6,38083808,0.85021046
netmedex_hybrid_rag,Q048,7,37907083,0.84613650
netmedex_hybrid_rag,Q048,8,38981361,0.73420934
netmedex_hybrid_rag,Q048,9,38437643,0.67725429
netmedex_hybrid_rag,Q048,10,30597617,0.59567455
traditional_rag,Q048,1,40452254,0.62269412
traditional_rag,Q048,2,36520091,0.62067746
traditional_rag,Q048,3,33452455,0.59978341
traditional_rag,Q048,4,30597617,0.59567455
traditional_rag,Q048,5,12562498,0.58910315
traditional_rag,Q048,6,35056817,0.58169513
traditional_rag,Q048,7,38083808,0.56680697
traditional_rag,Q048,8,29285799,0.56674308
traditional_rag,Q048,9,37907083,0.56409100
traditional_rag,Q048,10,33751250,0.53726937
netmedex_hybrid_rag,Q049,1,23649149,0.86210948
netmedex_hybrid_rag,Q049,2,37834293,0.85278299
netmedex_hybrid_rag,Q049,3,30056242,0.81981692
netmedex_hybrid_rag,Q049,4,29160304,0.80771963
netmedex_hybrid_rag,Q049,5,39744939,0.80421968
netmedex_hybrid_rag,Q049,6,35672400,0.79268854
netmedex_hybrid_rag,Q049,7,33135058,0.56107716
netmedex_hybrid_rag,Q049,8,40307543,0.55044884
netmedex_hybrid_rag,Q049,9,32972203,0.54078552
netmedex_hybrid_rag,Q049,10,34830222,0.53175780
traditional_rag,Q049,1,23649149,0.57473965
traditional_rag,Q049,2,37834293,0.56852200
traditional_rag,Q049,3,33135058,0.56107716
traditional_rag,Q049,4,40307543,0.55044884
traditional_rag,Q049,5,30056242,0.54654461
traditional_rag,Q049,6,32972203,0.54078552
traditional_rag,Q049,7,29160304,0.53847975
traditional_rag,Q049,8,39744939,0.53614645
traditional_rag,Q049,9,34830222,0.53175780
traditional_rag,Q049,10,35672400,0.52845903
netmedex_hybrid_rag,Q050,1,40270955,0.70091877
netmedex_hybrid_rag,Q050,2,41144501,0.60941638
netmedex_hybrid_rag,Q050,3,31209247,0.58663059
netmedex_hybrid_rag,Q050,4,35060590,0.55274546
netmedex_hybrid_rag,Q050,5,41950603,0.54644839
traditional_rag,Q050,1,41144501,0.60941638
traditional_rag,Q050,2,31209247,0.58663059
traditional_rag,Q050,3,35060590,0.55274546
traditional_rag,Q050,4,41950603,0.54644839
traditional_rag,Q050,5,40270955,0.46727918
