question_id,domain,question,edge_id,source,target,relation_type,supporting_titles,pmids,min_hop_count,max_path_score,rater_id,biologically_meaningful,relation_type_correct,notes
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E14,cystic fibrosis,dysbiosis,associated_with,"The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.; Impact of CFTR modulation with Ivacaftor on Gut Microbiota and Intestinal Inflammation.; Cystic Fibrosis, CFTR, and Colorectal Cancer.",28155088;30546102;32326161,2,0.591,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles link cystic fibrosis with dysbiosis or altered gut microbiota, including a study of CFTR modulation's impact on the microbiota; an association is supported."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E15,cystic fibrosis,inflammation,associated_with,"The cystic fibrosis intestine.; Defective CFTR- beta-catenin interaction promotes NF-kappaB nuclear translocation and intestinal inflammation in cystic fibrosis.; The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.",23788646;27588407;28155088,2,0.487,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Multiple titles explicitly describe intestinal inflammation in cystic fibrosis, including defective CFTR–beta-catenin signaling promoting NF-kappaB translocation; the association is well supported."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E16,dysbiosis,cystic fibrosis,associated_with,"The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.; Impact of CFTR modulation with Ivacaftor on Gut Microbiota and Intestinal Inflammation.; Cystic Fibrosis, CFTR, and Colorectal Cancer.",28155088;30546102;32326161,2,0.47,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles associate dysbiosis or altered gut microbiota with cystic fibrosis. Because 'associated_with' is nondirectional, this reciprocal formulation is appropriate."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E01,metformin,diabetes mellitus type 2,treats,Metformin and cancer: Between the bioenergetic disturbances and the antifolate activity.; Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; Metformin suppresses the esophageal carcinogenesis in rats treated with NMBzA through inhibiting AMPK/mTOR signaling pathway.,26277279;29662316;30445633,1,0.87,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] None of the titles mentions type 2 diabetes or describes metformin treating it; the titles concern cancer and AMPK-related effects."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E02,metformin,prkaa1,activates,Metformin induces apoptosis through AMPK-dependent inhibition of UPR signaling in ALL lymphoblasts.; Glioblastoma stem cells: a new target for metformin and arsenic trioxide.; Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.,24009772;24750786;29662316,1,0.785,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles link metformin effects to AMPK-dependent signaling, making a relationship to the AMPK catalytic subunit PRKAA1 plausible, but they do not explicitly show activation or identify the PRKAA1 isoform."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E03,metformin,neoplasms,treats,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.; Metformin in selected malignancies in women.,29662316;34062070;35072253,1,0.7,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles discuss metformin's anticancer activity and use in selected malignancies, but this supports anticancer investigation or activity rather than the broad clinical claim that metformin treats neoplasms."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E04,metformin,mtor,suppresses,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; Metformin in selected malignancies in women.,29662316;35072253,1,0.615,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Neither cited title explicitly mentions mTOR or states that metformin suppresses it."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E05,metformin,hif1a,suppresses,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; Metformin in selected malignancies in women.,29662316;35072253,1,0.615,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] HIF1A is not mentioned in either supporting title, so suppression by metformin is unsupported here."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E06,metformin,prkaa2,activates,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.; Combination of mTOR inhibitor PP242 and AMPK activator metformin exerts enhanced inhibitory effects on colorectal carcinoma cells in vitro by blocking multiple kinase pathways.,34062070;35731713,1,0.615,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] One title explicitly calls metformin an 'AMPK activator,' supporting the activation relation, although it does not distinguish PRKAA2 from other AMPK isoforms."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E07,metformin,akt1,inhibits,Combination of mTOR inhibitor PP242 and AMPK activator metformin exerts enhanced inhibitory effects on colorectal carcinoma cells in vitro by blocking multiple kinase pathways.,35731713,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title only says that the metformin–PP242 combination blocks multiple kinase pathways; it neither names AKT1 nor attributes AKT1 inhibition specifically to metformin."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E08,metformin,bile duct neoplasms,inhibits,Metformin Induces Apoptosis and Inhibits Proliferation through the AMP-Activated Protein Kinase and Insulin-like Growth Factor 1 Receptor Pathways in the Bile Duct Cancer Cells.,31205529,1,0.53,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title directly reports that metformin inhibits proliferation and induces apoptosis in bile duct cancer cells, supporting inhibition of bile duct neoplastic growth."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E09,metformin,diabetes mellitus,treats,Metformin transiently inhibits colorectal cancer cell proliferation as a result of either AMPK activation or increased ROS production.,29167573,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title concerns colorectal cancer-cell proliferation and does not mention diabetes or its treatment."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E10,metformin,hyperglycemia,treats,Pitavastatin and metformin synergistically activate apoptosis and autophagy in pancreatic cancer cells.,33886150,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title describes apoptosis and autophagy in pancreatic cancer cells, not treatment of hyperglycemia."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E11,metformin,ovarian neoplasms,treats,Metformin in selected malignancies in women.,35072253,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The generic title 'Metformin in selected malignancies in women' does not identify ovarian neoplasms or establish that metformin treats them."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E12,metformin,polycystic ovary syndrome,treats,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,34062070,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Polycystic ovary syndrome is absent from the cited title, which only concerns AMPK/mTOR signaling in metformin's anticancer activity."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E13,metformin,thyroid neoplasms,inhibits,A novel dual AMPK activator/mTOR inhibitor inhibits thyroid cancer cell growth.,25710562,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports a novel dual AMPK activator/mTOR inhibitor acting on thyroid cancer cells but does not identify that compound as metformin."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E14,metformin,tuberculosis,treats,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,34062070,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Tuberculosis is not mentioned in the supporting title, which addresses metformin's anticancer activity."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E15,metformin,metabolic syndrome,treats,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,34062070,1,0.53,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Metabolic syndrome and its treatment are not mentioned in the supporting title."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E16,mtor,osu-53,inhibits,A novel dual AMPK activator/mTOR inhibitor inhibits thyroid cancer cell growth.,25710562,1,0.507,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports a relationship between the novel compound OSU-53 and mTOR, but the direction is reversed: the compound is an mTOR inhibitor, not something inhibited by mTOR."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E17,metformin,dichloroacetic acid,enhances,Metformin and Dichloroacetate Suppress Proliferation of Liver Cancer Cells by Inhibiting mTOR Complex 1.,34576192,1,0.486,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links metformin and dichloroacetate as agents that suppress liver cancer-cell proliferation through mTORC1 inhibition, but it does not state that metformin enhances dichloroacetate."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E18,metformin,igf1,associated_with,Metformin in selected malignancies in women.,35072253,1,0.482,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] IGF1 is not mentioned in the supporting title, so an association with metformin is not established by the supplied evidence."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E19,metformin,stat3,associated_with,Metformin in selected malignancies in women.,35072253,1,0.482,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] STAT3 is not mentioned in the supporting title, leaving the claimed association unsupported."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E20,metformin,uterine cervical neoplasms,associated_with,Potential Mechanisms of Metformin-Induced Apoptosis in HeLa Cells.,37371530,1,0.482,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title directly studies metformin-induced apoptosis in HeLa cells, a cervical cancer cell line, supporting the broad association with uterine cervical neoplasms."
Q015,infectious disease,What host genes form a plausible 2-hop path between SARS-CoV-2 infection and coagulation abnormalities?,Q015-E01,sars-cov2 virus,vascular system injuries,causes,COVID-19-Associated Coagulopathy: An Exacerbated Immunothrombosis Response.,32735131,1,0.666,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports an association between COVID-19 and coagulopathy/immunothrombosis, but it does not mention vascular-system injury or establish that SARS-CoV-2 directly causes such injury."
Q015,infectious disease,What host genes form a plausible 2-hop path between SARS-CoV-2 infection and coagulation abnormalities?,Q015-E02,vascular system injuries,blood coagulation disorders,associated_with,COVID-19-Associated Coagulopathy: An Exacerbated Immunothrombosis Response.,32735131,2,0.451,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although vascular injury could plausibly relate to coagulation disorders, the cited title mentions only COVID-19-associated coagulopathy and immunothrombosis; it does not identify vascular injury or explicitly support the stated association."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E01,atrophy,muscular atrophy spinal,causes,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,1,0.593,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title discusses mitochondrial complex I defects in SMA motor neurons; it does not indicate that generic atrophy causes spinal muscular atrophy. This appears to be a lexical-overlap artifact."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E02,smn,mitochondrial diseases,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.535,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links SMA Type II muscle with mitochondrial deficiency, but it neither names SMN nor establishes an SMN–mitochondrial-disease association."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E03,smn,smn1,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although SMN and SMN1 are conceptually related, the supplied title mentions neither entity explicitly and does not support this edge."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E04,smn,nusinersen,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title only says that the SMA patients were treated; it does not identify nusinersen or connect it specifically to SMN."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E05,smn,risdiplam,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title does not name risdiplam or SMN, so the specific association is unsupported despite mentioning treated SMA patients."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E06,smn,fatigue,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports mitochondrial deficiency and denervation in SMA muscle but does not mention fatigue or connect it to SMN."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E07,smn,fibrosis,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Fibrosis is not mentioned in the supporting title, and no SMN–fibrosis relationship is established."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E08,smn,scoliosis,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title does not mention scoliosis or provide evidence for an association with SMN."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E09,smn,muscle weakness,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Denervation and skeletal-muscle pathology could underlie weakness in SMA, but the title does not name muscle weakness or directly connect it to SMN."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E10,smn,neuromuscular manifestations,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns SMA muscle mitochondrial deficiency and denervation but does not identify 'neuromuscular manifestations' or an association with SMN."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E11,muscular atrophy spinal,smn1,causes,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.; Mitochondrial Dysfunction in Spinal Muscular Atrophy.; Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,33353564;36142791;39264856,2,0.474,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] None of the titles names SMN1, and the proposed direction is biologically reversed: spinal muscular atrophy does not cause SMN1."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E12,muscular atrophy spinal,neuromuscular diseases,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.; Mitochondrial Dysfunction in Spinal Muscular Atrophy.,33353564;36142791,2,0.474,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles concern SMA motor neurons and spinal muscular atrophy, supporting its relationship to the broader neuromuscular-disease category; 'associated_with' is acceptable."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E13,muscular atrophy spinal,muscle weakness,causes,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.; Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,33353564;39264856,2,0.474,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reporting denervation and skeletal-muscle pathology in SMA supports muscle weakness as a consequence of the disease."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E14,muscular atrophy spinal,mitochondrial diseases,associated_with,Mitochondrial dysfunction in a neural cell model of spinal muscular atrophy.; Mitochondrial Dysfunction in Spinal Muscular Atrophy.,19437551;36142791,2,0.474,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly concern mitochondrial dysfunction in spinal muscular atrophy, supporting a broad association with mitochondrial pathology."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E15,muscular atrophy spinal,smn1,associated_with,Mitochondrial dysfunction in a neural cell model of spinal muscular atrophy.,19437551,2,0.436,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title describes a neural cell model of SMA but does not mention SMN1, so this specific association is not established by the supplied evidence."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E16,muscular atrophy spinal,d356,associated_with,Mitochondrial dysfunction in a neural cell model of spinal muscular atrophy.,19437551,2,0.436,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The entity 'd356' is absent from the title, which only states that mitochondrial dysfunction was studied in a neural SMA model."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E17,muscular atrophy spinal,mitochondrial complex i deficiency,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly reports respiratory complex I defects in SMA motor neurons, directly supporting the association."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E18,muscular atrophy spinal,adenosine triphosphate,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links complex I defects in SMA neurons to energy homeostasis, which plausibly implicates ATP; the broad 'associated_with' label is appropriate."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E19,muscular atrophy spinal,metabolic diseases,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title discusses ROS and energy homeostasis in SMA neurons, not metabolic diseases as a disease category; the target is overly broad and unsupported."
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E20,muscular atrophy spinal,reactive oxygen species,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that complex I defects affect translational initiation via ROS in SMA motor neurons, directly supporting the association."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E01,hypoxia,neoplasm metastasis,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.",26861406;32322559,1,0.843,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers"" links hypoxia to EMT, a process biologically associated with metastatic progression; the broad association label is reasonable."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E02,hypoxia,neoplasms,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.",26861406;32322559,1,0.843,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles discuss hypoxia and EMT in cancers, supporting a general association between hypoxia and neoplasms."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E03,hypoxia,hif1a,associated_with,Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,32322559;34905218,1,0.792,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both ""Hypoxia-Induced...HIF-1alpha and Beyond"" and ""...EMT in hypoxia by the HIF-1alpha network"" explicitly connect hypoxia with HIF-1alpha."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E04,hypoxia,tgfb1,activates,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,1,0.65,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title reports hypoxic up-regulation of VASP but does not mention TGFB1 or its activation."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E05,hypoxia,vasp,upregulates,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,1,0.65,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""Hypoxia-induced up-regulation of VASP"" explicitly supports both the edge and the upregulation label."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E06,hypoxia,tet1,activates,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.",26861406,1,0.65,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes"" supports a broad hypoxia–TET relationship, but neither TET1 specifically nor activation is established by the title."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E07,hypoxia,mir204,associated_with,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,1,0.602,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The VASP supporting title does not mention miR-204 or any hypoxia–miR-204 relationship."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E08,hypoxia,deferoxamine,related_to,HIF-1alpha Promotes Epithelial-Mesenchymal Transition and Metastasis through Direct Regulation of ZEB1 in Colorectal Cancer.,26057751,1,0.602,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title concerns HIF-1alpha, ZEB1, EMT, and metastasis; it does not mention deferoxamine or establish a relation with hypoxia."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E09,hypoxia,oxygen,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.",26861406,1,0.602,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Hypoxia inherently denotes deficient oxygen availability, so a broad association with oxygen is biologically meaningful and consistent with the hypoxia-focused title."
