question_id,domain,question,edge_id,source,target,relation_type,supporting_titles,pmids,min_hop_count,max_path_score,rater_id,biologically_meaningful,relation_type_correct,notes
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E16,muscular atrophy spinal,d356,associated_with,Mitochondrial dysfunction in a neural cell model of spinal muscular atrophy.,19437551,2,0.436,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E17,muscular atrophy spinal,mitochondrial complex i deficiency,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E18,muscular atrophy spinal,adenosine triphosphate,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E19,muscular atrophy spinal,metabolic diseases,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E20,muscular atrophy spinal,reactive oxygen species,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,2,0.436,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E01,hypoxia,neoplasm metastasis,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.",26861406;32322559,1,0.843,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E02,hypoxia,neoplasms,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.",26861406;32322559,1,0.843,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E03,hypoxia,hif1a,associated_with,Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,32322559;34905218,1,0.792,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E04,hypoxia,tgfb1,activates,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,1,0.65,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E05,hypoxia,vasp,upregulates,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,1,0.65,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E06,hypoxia,tet1,activates,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.",26861406,1,0.65,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E07,hypoxia,mir204,associated_with,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,1,0.602,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E08,hypoxia,deferoxamine,related_to,HIF-1alpha Promotes Epithelial-Mesenchymal Transition and Metastasis through Direct Regulation of ZEB1 in Colorectal Cancer.,26057751,1,0.602,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E09,hypoxia,oxygen,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.",26861406,1,0.602,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E10,hypoxia,stomach neoplasms,associated_with,RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,41129727,1,0.602,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E11,neoplasm metastasis,hif1a,associated_with,Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,32322559;41129727,2,0.661,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E12,hif1a,neoplasm metastasis,associated_with,Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,32322559;41129727,2,0.634,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E13,neoplasm metastasis,neoplasms,associated_with,Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; Integrins as attractive targets for cancer therapeutics.,32322559;34589393,2,0.578,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E14,neoplasms,neoplasm metastasis,associated_with,Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; Integrins as attractive targets for cancer therapeutics.,32322559;34589393,2,0.578,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E15,hif1a,egln3,modifies,RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,41129727,2,0.506,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E16,hif1a,mir210,regulates,Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,34905218,2,0.506,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E17,hif1a,snai1,regulates,Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,34905218,2,0.506,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E18,hif1a,zeb1,upregulates,HIF-1alpha Promotes Epithelial-Mesenchymal Transition and Metastasis through Direct Regulation of ZEB1 in Colorectal Cancer.,26057751,2,0.506,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E19,hif1a,twist1,regulates,Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,34905218,2,0.506,,,,
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E20,hif1a,vasp,upregulates,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,2,0.506,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E01,muscular dystrophy duchenne,dmd,causes,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.851,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E02,muscular dystrophy duchenne,epigallocatechin gallate,ameliorates,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.851,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E03,inflammation,dmd,causes,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.806,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E04,inflammation,epigallocatechin gallate,decreases,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.806,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E05,inflammation,muscular dystrophy duchenne,associated_with,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.803,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E06,muscular dystrophy duchenne,nfkb1,associated_with,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.803,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E07,muscular dystrophy duchenne,death,associated_with,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.803,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E08,muscular dystrophy duchenne,inflammation,associated_with,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.803,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E09,muscular dystrophy duchenne,muscular atrophy,associated_with,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.803,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E10,muscular dystrophy duchenne,genetic diseases inborn,associated_with,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.803,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E11,muscular dystrophy duchenne,genetic diseases x-linked,associated_with,Interplay of IKK/NF-kappaB signaling in macrophages and myofibers promotes muscle degeneration in Duchenne muscular dystrophy.,17380205,1,0.803,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E12,dmd,muscular dystrophy duchenne,causes,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.644,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E13,epigallocatechin gallate,muscular dystrophy duchenne,ameliorates,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.644,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E14,dmd,inflammation,causes,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.644,,,,
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E15,epigallocatechin gallate,inflammation,decreases,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.644,,,,
Q028,oncology,Which genes mediate a 2-hop path between EGFR activation and resistance to apoptosis?,Q028-E01,egfr,bcl2,regulates,The molecular mechanisms of chemoresistance in cancers.,28938696,1,0.841,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E01,atherosclerosis,inflammation,associated_with,The Complex Bidirectional Relationship Between Aging and Atherosclerosis: Mechanistic Insights and Translational Opportunities.; Poliumoside attenuates endothelial senescence and atherosclerosis by regulating MKRN2-mediated autophagy via the PI3K/AKT/ mTOR pathway.; Cellular Senescence Drives Diabetic Atherosclerosis: Aging Mechanisms and Integrative Therapeutic Implications.,40681353;41587514;42065920,1,0.846,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E02,atherosclerosis,cardiovascular diseases,associated_with,"Vascular senescence and aging: mechanisms, clinical implications, and therapeutic prospects.; The Complex Bidirectional Relationship Between Aging and Atherosclerosis: Mechanistic Insights and Translational Opportunities.",40418230;40681353,1,0.663,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E03,atherosclerosis,poliumoside,ameliorates,Poliumoside attenuates endothelial senescence and atherosclerosis by regulating MKRN2-mediated autophagy via the PI3K/AKT/ mTOR pathway.,41587514,1,0.58,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E04,atherosclerosis,cognition disorders,enhances,Cerebromicrovascular senescence in vascular cognitive impairment: does accelerated microvascular aging accompany atherosclerosis?,40113668,1,0.58,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E05,atherosclerosis,nad,ameliorates,The Complex Bidirectional Relationship Between Aging and Atherosclerosis: Mechanistic Insights and Translational Opportunities.,40681353,1,0.58,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E06,atherosclerosis,vascular system injuries,promotes,The Complex Bidirectional Relationship Between Aging and Atherosclerosis: Mechanistic Insights and Translational Opportunities.,40681353,1,0.58,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E07,atherosclerosis,inflammaging,leads_to,Colchicine Protects against Ethanol-Induced Senescence and Senescence-Associated Secretory Phenotype in Endothelial Cells.,37107335,1,0.58,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E08,atherosclerosis,cerebrovascular disorders,associated_with,Cerebromicrovascular senescence in vascular cognitive impairment: does accelerated microvascular aging accompany atherosclerosis?,40113668,1,0.532,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E09,atherosclerosis,diabetes mellitus type 2,associated_with,Cellular Senescence Drives Diabetic Atherosclerosis: Aging Mechanisms and Integrative Therapeutic Implications.,42065920,1,0.532,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E10,atherosclerosis,hyperglycemia,associated_with,Cellular Senescence Drives Diabetic Atherosclerosis: Aging Mechanisms and Integrative Therapeutic Implications.,42065920,1,0.532,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E11,atherosclerosis,lipids,associated_with,Cellular Senescence Drives Diabetic Atherosclerosis: Aging Mechanisms and Integrative Therapeutic Implications.,42065920,1,0.532,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E12,atherosclerosis,lipotoxicity,associated_with,Cellular Senescence Drives Diabetic Atherosclerosis: Aging Mechanisms and Integrative Therapeutic Implications.,42065920,1,0.532,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E13,cardiovascular diseases,nad,ameliorates,The Complex Bidirectional Relationship Between Aging and Atherosclerosis: Mechanistic Insights and Translational Opportunities.,40681353,2,0.439,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E14,nad,cardiovascular diseases,ameliorates,The Complex Bidirectional Relationship Between Aging and Atherosclerosis: Mechanistic Insights and Translational Opportunities.,40681353,2,0.439,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E15,inflammation,ethanol,induces,Colchicine Protects against Ethanol-Induced Senescence and Senescence-Associated Secretory Phenotype in Endothelial Cells.,37107335,2,0.432,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E16,cognition disorders,cerebrovascular disorders,causes,Cerebromicrovascular senescence in vascular cognitive impairment: does accelerated microvascular aging accompany atherosclerosis?,40113668,2,0.43,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E17,cerebrovascular disorders,cognition disorders,causes,Cerebromicrovascular senescence in vascular cognitive impairment: does accelerated microvascular aging accompany atherosclerosis?,40113668,2,0.426,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E18,cognition disorders,cerebral small vessel diseases,causes,Cerebromicrovascular senescence in vascular cognitive impairment: does accelerated microvascular aging accompany atherosclerosis?,40113668,2,0.425,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E19,inflammaging,thrombosis,leads_to,Colchicine Protects against Ethanol-Induced Senescence and Senescence-Associated Secretory Phenotype in Endothelial Cells.,37107335,2,0.423,,,,
Q029,vascular biology,What mechanisms connect endothelial senescence to atherosclerosis?,Q029-E20,poliumoside,tp53,suppresses,Poliumoside attenuates endothelial senescence and atherosclerosis by regulating MKRN2-mediated autophagy via the PI3K/AKT/ mTOR pathway.,41587514,2,0.419,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E01,dermatitis atopic,inflammation,associated_with,Pathogenesis of Atopic Dermatitis: Current Paradigm.; Regulation of Skin Barrier Function via Competition between AHR Axis versus IL-13/IL-4-JAK-STAT6/STAT3 Axis: Pathogenic and Therapeutic Implications in Atopic Dermatitis.; Epigenetic control of inflammation in Atopic Dermatitis.,31182684;33233866;37120405,1,0.84,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E02,dermatitis atopic,il4,associated_with,"An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.; Distinct Roles of IL-4, IL-13, and IL-22 in Human Skin Barrier Dysfunction and Atopic Dermatitis.",35216228;40985485,1,0.591,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E03,dermatitis atopic,dinitrochlorobenzene,induces,"Polynucleotides Enhance Skin Barrier Function and Reduce Inflammation in a 2,4-Dinitrochlorobenzene-Induced Mouse Model of Atopic Dermatitis.",40484710,1,0.557,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E04,dermatitis atopic,il13,associated_with,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,1,0.509,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E05,dermatitis atopic,ca2,associated_with,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,1,0.509,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E06,dermatitis atopic,pruritus,associated_with,Interplay of cytokines in the pathophysiology of atopic dermatitis: insights from Murin models and human.,38590314,1,0.509,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E07,dermatitis atopic,acylceramide,associated_with,"Current Understanding of Pathophysiological Mechanisms of Atopic Dermatitis: Interactions among Skin Barrier Dysfunction, Immune Abnormalities and Pruritus.",31902917,1,0.509,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E08,il4,inflammation,promotes,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,2,0.398,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E09,il13,inflammation,promotes,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,2,0.398,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E10,inflammation,il4,promotes,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,2,0.398,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E11,inflammation,il13,promotes,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,2,0.398,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E12,il4,dupilumab,inhibits,Dupilumab progressively improves systemic and cutaneous abnormalities in patients with atopic dermatitis.,30194992,2,0.383,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E13,il4,il13,co_occurs_with,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,2,0.344,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E14,il13,il4,co_occurs_with,An Interleukin-4 and Interleukin-13 Induced Atopic Dermatitis Human Skin Equivalent Model by a Skin-On-A-Chip.,35216228,2,0.344,,,,
Q031,dermatology,What pathways connect atopic dermatitis to skin barrier dysfunction?,Q031-E15,il13,il4r,associated_with,The IL-13-OVOL1-FLG axis in atopic dermatitis.,31509236,2,0.343,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E01,diabetic retinopathy,diabetes mellitus,associated_with,"Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Novel therapeutic targets in diabetic macular edema: Beyond VEGF.; Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.",26054568;28993218;31005756,1,0.876,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E02,diabetic retinopathy,macular edema,associated_with,"Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Novel therapeutic targets in diabetic macular edema: Beyond VEGF.; Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.",26054568;28993218;31005756,1,0.876,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E03,diabetic retinopathy,vision disorders,causes,"Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.; Thermosensitive hydrogel composite with si-Cx43 nanoparticles and anti-VEGF agent for synergistic treatment of diabetic retinopathy.",26054568;31005756;40528841,1,0.876,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E04,diabetic retinopathy,vegfa,associated_with,"Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.",26054568;31005756,1,0.743,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E05,diabetic retinopathy,inflammation,causes,"Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.; Thermosensitive hydrogel composite with si-Cx43 nanoparticles and anti-VEGF agent for synergistic treatment of diabetic retinopathy.",31005756;40528841,1,0.743,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E06,diabetic retinopathy,bevacizumab,treats,Thermosensitive hydrogel composite with si-Cx43 nanoparticles and anti-VEGF agent for synergistic treatment of diabetic retinopathy.,40528841,1,0.61,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E07,diabetic retinopathy,blindness,causes,"Antibody-based therapeutics and therapeutic development for diabetic retinopathy: targeting VEGF, Ang/Tie, and inflammatory pathways.",41601934,1,0.61,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E08,proliferative diabetic retinopathy,hyaluronic acid,associated_with,Dysregulated hyaluronan metabolism drives inflammation and angiogenesis in proliferative diabetic retinopathy.,41789111,1,0.568,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E09,proliferative diabetic retinopathy,inflammation,associated_with,CD146/Soluble CD146 Pathway Is a Novel Biomarker of Angiogenesis and Inflammation in Proliferative Diabetic Retinopathy.,34293080,1,0.568,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E10,diabetic retinopathy,kdr,associated_with,"Vascular endothelial growth factor (VEGF)-Receptor2: its biological functions, major signaling pathway, and specific ligand VEGF-E.",16728325,1,0.562,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E11,diabetic retinopathy,gja1,associated_with,Thermosensitive hydrogel composite with si-Cx43 nanoparticles and anti-VEGF agent for synergistic treatment of diabetic retinopathy.,40528841,1,0.562,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E12,diabetic retinopathy,ren,associated_with,"Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.",31005756,1,0.562,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E13,diabetic retinopathy,retinal diseases,associated_with,"Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.",31005756,1,0.562,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E14,diabetic retinopathy,vascular diseases,associated_with,"Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.",31005756,1,0.562,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E15,diabetic retinopathy,neurodegenerative diseases,associated_with,Thermosensitive hydrogel composite with si-Cx43 nanoparticles and anti-VEGF agent for synergistic treatment of diabetic retinopathy.,40528841,1,0.562,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E16,vegfa,inflammation,associated_with,Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Novel therapeutic targets in diabetic macular edema: Beyond VEGF.,26054568;28993218,2,0.57,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E17,vegfa,macular edema,associated_with,Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Novel therapeutic targets in diabetic macular edema: Beyond VEGF.,26054568;28993218,2,0.57,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E18,inflammation,vegfa,associated_with,Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Novel therapeutic targets in diabetic macular edema: Beyond VEGF.,26054568;28993218,2,0.57,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E19,macular edema,vegfa,associated_with,Exploring the various aspects of the pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy.; Novel therapeutic targets in diabetic macular edema: Beyond VEGF.,26054568;28993218,2,0.57,,,,
Q034,ophthalmology,Which mechanisms link VEGF signaling to diabetic retinopathy progression?,Q034-E20,inflammation,macular edema,promotes,"Novel therapeutic targets in diabetic macular edema: Beyond VEGF.; Diabetic retinopathy, a vascular and inflammatory disease: Therapeutic implications.",28993218;31005756,2,0.541,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E01,hepatitis b,carcinoma hepatocellular,causes,Molecular Pathogenesis of Hepatitis-B-virus-associated Hepatocellular Carcinoma.; Hepatitis B Virus-Associated Hepatocellular Carcinoma.,20485626;29052129,1,0.581,,,,
Q037,infectious disease,What mechanisms connect chronic hepatitis B infection to hepatocellular carcinoma?,Q037-E02,hepatitis b chronic,hypoxia,associated_with,Hypoxic gene expression in chronic hepatitis B virus infected patients is not observed in state-of-the-art in vitro and mouse infection models.,32839523,1,0.484,,,,
