system,edge_id,source,target,relation_type,pmids,rater_id,biologically_meaningful,relation_type_correct,notes
netmedex_hybrid_rag,Q016-E18,muscular atrophy spinal,adenosine triphosphate,associated_with,33353564,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] While 'energy homeostasis' is mentioned, 'adenosine triphosphate' (ATP) is not explicitly stated in the title."
netmedex_hybrid_rag,Q016-E19,muscular atrophy spinal,metabolic diseases,associated_with,33353564,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Metabolic diseases are not explicitly mentioned in the supporting title."
netmedex_hybrid_rag,Q016-E20,muscular atrophy spinal,reactive oxygen species,associated_with,33353564,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions 'ROS' (reactive oxygen species) in the context of 'SMA motor neurons', supporting the association."
netmedex_hybrid_rag,Q023-E01,hypoxia,neoplasm metastasis,associated_with,26861406;32322559,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Metastasis is not explicitly mentioned in the supporting titles, making the edge unsupported by the provided text."
netmedex_hybrid_rag,Q023-E02,hypoxia,neoplasms,associated_with,26861406;32322559,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention hypoxia-induced changes in cancers (neoplasms), supporting the association."
netmedex_hybrid_rag,Q023-E03,hypoxia,hif1a,associated_with,32322559;34905218,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly link hypoxia and the HIF-1alpha network."
netmedex_hybrid_rag,Q023-E04,hypoxia,tgfb1,activates,30279729,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] TGFB1 is not mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E05,hypoxia,vasp,upregulates,30279729,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states 'Hypoxia-induced up-regulation of VASP'."
netmedex_hybrid_rag,Q023-E06,hypoxia,tet1,activates,26861406,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions 'TET-Mediated Epigenetic Changes' alongside hypoxia, supporting a meaningful relationship with TET1, but does not specify that hypoxia 'activates' it."
netmedex_hybrid_rag,Q023-E07,hypoxia,mir204,associated_with,30279729,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] miR-204 is not mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E08,hypoxia,deferoxamine,related_to,26057751,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Neither hypoxia nor deferoxamine is mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E09,hypoxia,oxygen,associated_with,26861406,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Oxygen is not explicitly mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E10,hypoxia,stomach neoplasms,associated_with,41129727,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Hypoxia is not mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E11,neoplasm metastasis,hif1a,associated_with,32322559;41129727,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states HIF-1alpha promotes metastasis of gastric cancer."
netmedex_hybrid_rag,Q023-E12,hif1a,neoplasm metastasis,associated_with,32322559;41129727,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states HIF-1alpha promotes metastasis of gastric cancer."
netmedex_hybrid_rag,Q023-E13,neoplasm metastasis,neoplasms,associated_with,32322559;34589393,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Metastasis is not mentioned in the supporting titles."
netmedex_hybrid_rag,Q023-E14,neoplasms,neoplasm metastasis,associated_with,32322559;34589393,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Metastasis is not mentioned in the supporting titles."
netmedex_hybrid_rag,Q023-E15,hif1a,egln3,modifies,41129727,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] EGLN3 is not mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E16,hif1a,mir210,regulates,34905218,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] miR-210 is not mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E17,hif1a,snai1,regulates,34905218,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] SNAI1 is not mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E18,hif1a,zeb1,upregulates,26057751,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states HIF-1alpha promotes EMT and metastasis through direct regulation of ZEB1, implying upregulation."
netmedex_hybrid_rag,Q023-E19,hif1a,twist1,regulates,34905218,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] TWIST1 is not mentioned in the supporting title."
netmedex_hybrid_rag,Q023-E20,hif1a,vasp,upregulates,30279729,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] HIF-1alpha is not mentioned in the supporting title."
netmedex_hybrid_rag,Q025-E01,muscular dystrophy duchenne,dmd,causes,19897286,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions 'mdx mice' (a model for DMD) but does not mention the 'dmd' gene or support a causal relationship where the disease causes the gene/abbreviation."
netmedex_hybrid_rag,Q025-E02,muscular dystrophy duchenne,epigallocatechin gallate,ameliorates,19897286,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title supports that green tea extract (containing epigallocatechin gallate) ameliorates muscle pathology in mdx mice, but the extracted relation direction is backwards (disease ameliorates treatment)."
netmedex_hybrid_rag,Q025-E03,inflammation,dmd,causes,19897286,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] While inflammation (NF-kappaB) and DMD (mdx mice) are related in the title, there is no evidence presented that inflammation causes DMD."
netmedex_hybrid_rag,Q025-E04,inflammation,epigallocatechin gallate,decreases,19897286,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title states that green tea extract (epigallocatechin gallate) decreases NF-kappaB (inflammation), but the extracted relation direction is backwards (inflammation decreases treatment)."
netmedex_hybrid_rag,Q025-E05,inflammation,muscular dystrophy duchenne,associated_with,19897286,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title supports an association by noting the presence of NF-kappaB (an inflammatory marker) in the muscle fibers of mdx mice (DMD model)."
netmedex_hybrid_rag,Q025-E06,muscular dystrophy duchenne,nfkb1,associated_with,19897286,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions NF-kappaB immunostaining in mdx mice, supporting an association between DMD and NFKB1."
netmedex_hybrid_rag,Q025-E07,muscular dystrophy duchenne,death,associated_with,19897286,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The supporting title does not mention death or mortality."
netmedex_hybrid_rag,Q025-E08,muscular dystrophy duchenne,inflammation,associated_with,19897286,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title supports an association by describing NF-kappaB (inflammation) immunostaining in mdx mice (DMD model)."
netmedex_hybrid_rag,Q025-E09,muscular dystrophy duchenne,muscular atrophy,associated_with,19897286,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions 'muscle pathology' but does not specifically mention or support an association with 'muscular atrophy'."
netmedex_hybrid_rag,Q025-E10,muscular dystrophy duchenne,genetic diseases inborn,associated_with,19897286,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The supporting title does not mention inborn genetic diseases."
netmedex_hybrid_rag,Q025-E11,muscular dystrophy duchenne,genetic diseases x-linked,associated_with,17380205,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The supporting title discusses Duchenne muscular dystrophy but does not mention or classify it as an X-linked genetic disease."
netmedex_hybrid_rag,Q025-E12,dmd,muscular dystrophy duchenne,causes,19897286,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title does not mention the DMD gene causing Duchenne muscular dystrophy; it only discusses mdx mice."
netmedex_hybrid_rag,Q025-E13,epigallocatechin gallate,muscular dystrophy duchenne,ameliorates,19897286,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title states that green tea extract (which contains epigallocatechin gallate) decreases muscle pathology in mdx mice, supporting the 'ameliorates' relation."
netmedex_hybrid_rag,Q025-E14,dmd,inflammation,causes,19897286,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title shows that inflammation (NF-kappaB) is present in the DMD model (mdx mice), but it does not state that DMD causes the inflammation."
netmedex_hybrid_rag,Q025-E15,epigallocatechin gallate,inflammation,decreases,19897286,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that green tea extract (epigallocatechin gallate) decreases NF-kappaB (an inflammatory marker)."
netmedex_hybrid_rag,Q028-E01,egfr,bcl2,regulates,28938696,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The supporting title 'The molecular mechanisms of chemoresistance in cancers.' is entirely generic and does not mention EGFR, BCL2, or any regulatory relationship between them, leaving the edge completely unsupported by the provided text."
netmedex_hybrid_rag,Q029-E01,atherosclerosis,inflammation,associated_with,40681353;41587514;42065920,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Inflammation is not explicitly mentioned in the provided titles, making this edge unsupported by the text."
netmedex_hybrid_rag,Q029-E02,atherosclerosis,cardiovascular diseases,associated_with,40418230;40681353,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The broad term 'cardiovascular diseases' is not explicitly mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E03,atherosclerosis,poliumoside,ameliorates,41587514,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The entities are related, but the direction is inverted. The title states that poliumoside attenuates atherosclerosis, not that atherosclerosis ameliorates poliumoside."
netmedex_hybrid_rag,Q029-E04,atherosclerosis,cognition disorders,enhances,40113668,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title questions if microvascular aging 'accompanies' atherosclerosis in cognitive impairment, which supports an association but does not support the causal 'enhances' relation."
netmedex_hybrid_rag,Q029-E05,atherosclerosis,nad,ameliorates,40681353,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] NAD is not mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E06,atherosclerosis,vascular system injuries,promotes,40681353,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Vascular system injuries are not mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E07,atherosclerosis,inflammaging,leads_to,37107335,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Neither atherosclerosis nor inflammaging are mentioned in the supporting title."
netmedex_hybrid_rag,Q029-E08,atherosclerosis,cerebrovascular disorders,associated_with,40113668,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly links cerebromicrovascular senescence (a cerebrovascular disorder) as accompanying atherosclerosis."
netmedex_hybrid_rag,Q029-E09,atherosclerosis,diabetes mellitus type 2,associated_with,42065920,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The phrase 'Diabetic Atherosclerosis' directly supports an association between atherosclerosis and diabetes."
netmedex_hybrid_rag,Q029-E10,atherosclerosis,hyperglycemia,associated_with,42065920,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Hyperglycemia is not explicitly mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E11,atherosclerosis,lipids,associated_with,42065920,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Lipids are not mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E12,atherosclerosis,lipotoxicity,associated_with,42065920,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Lipotoxicity is not mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E13,cardiovascular diseases,nad,ameliorates,40681353,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] NAD is not mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E14,nad,cardiovascular diseases,ameliorates,40681353,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] NAD is not mentioned in the supporting titles."
netmedex_hybrid_rag,Q029-E15,inflammation,ethanol,induces,37107335,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title states ethanol induces senescence/SASP, not that inflammation induces ethanol, which is biologically nonsensical."
netmedex_hybrid_rag,Q029-E16,cognition disorders,cerebrovascular disorders,causes,40113668,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The entities are related, but the direction is wrong. The title implies vascular issues cause cognitive impairment, not the reverse."
netmedex_hybrid_rag,Q029-E17,cerebrovascular disorders,cognition disorders,causes,40113668,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The phrase 'vascular cognitive impairment' supports that cerebrovascular disorders cause or contribute to cognition disorders."
netmedex_hybrid_rag,Q029-E18,cognition disorders,cerebral small vessel diseases,causes,40113668,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The entities are related, but the direction is wrong. Cognitive disorders do not cause cerebral small vessel diseases."
netmedex_hybrid_rag,Q029-E19,inflammaging,thrombosis,leads_to,37107335,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Neither inflammaging nor thrombosis are mentioned in the supporting title."
netmedex_hybrid_rag,Q029-E20,poliumoside,tp53,suppresses,41587514,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] TP53 is not mentioned in the supporting titles."
netmedex_hybrid_rag,Q031-E01,dermatitis atopic,inflammation,associated_with,31182684;33233866;37120405,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention inflammation in Atopic Dermatitis, supporting a valid association."
netmedex_hybrid_rag,Q031-E02,dermatitis atopic,il4,associated_with,35216228;40985485,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly describe IL-4's role in Atopic Dermatitis, supporting the association."
netmedex_hybrid_rag,Q031-E03,dermatitis atopic,dinitrochlorobenzene,induces,40484710,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title states that DNCB induces a model of Atopic Dermatitis, meaning DNCB induces AD, not the reverse. The direction of the 'induces' relation is incorrect."
netmedex_hybrid_rag,Q031-E04,dermatitis atopic,il13,associated_with,35216228,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions IL-13 inducing an Atopic Dermatitis model, supporting the association."
netmedex_hybrid_rag,Q031-E05,dermatitis atopic,ca2,associated_with,35216228,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Ca2 (calcium) is not mentioned in the supporting title, making this relation unsupported by the text."
netmedex_hybrid_rag,Q031-E06,dermatitis atopic,pruritus,associated_with,38590314,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Pruritus is not mentioned in the supporting title, making this relation unsupported by the provided text."
netmedex_hybrid_rag,Q031-E07,dermatitis atopic,acylceramide,associated_with,31902917,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Acylceramide is not mentioned in the supporting title, making this relation unsupported by the provided text."
netmedex_hybrid_rag,Q031-E08,il4,inflammation,promotes,35216228,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title states IL-4 induces an Atopic Dermatitis model. Since dermatitis inherently involves inflammation, it is plausible and correct that IL-4 promotes inflammation."
netmedex_hybrid_rag,Q031-E09,il13,inflammation,promotes,35216228,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title states IL-13 induces an Atopic Dermatitis model, supporting that it promotes inflammation."
netmedex_hybrid_rag,Q031-E10,inflammation,il4,promotes,35216228,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title indicates IL-4 induces AD (an inflammatory state), not that inflammation promotes IL-4. The direction of the relationship is incorrect."
netmedex_hybrid_rag,Q031-E11,inflammation,il13,promotes,35216228,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title indicates IL-13 induces AD (an inflammatory state), not that inflammation promotes IL-13. The direction of the relationship is incorrect."
netmedex_hybrid_rag,Q031-E12,il4,dupilumab,inhibits,30194992,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] IL-4 is not mentioned in the supporting title, making this relation unsupported by the provided text."
netmedex_hybrid_rag,Q031-E13,il4,il13,co_occurs_with,35216228,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions both IL-4 and IL-13 together as co-inducers of an AD model, supporting their co-occurrence."
netmedex_hybrid_rag,Q031-E14,il13,il4,co_occurs_with,35216228,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions both IL-13 and IL-4 together as co-inducers of an AD model, supporting their co-occurrence."
netmedex_hybrid_rag,Q031-E15,il13,il4r,associated_with,31509236,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] IL-4R is not mentioned in the supporting title, making this relation unsupported by the provided text."
netmedex_hybrid_rag,Q034-E01,diabetic retinopathy,diabetes mellitus,associated_with,26054568;28993218;31005756,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The term 'diabetic' in the titles directly implies an association with diabetes mellitus."
netmedex_hybrid_rag,Q034-E02,diabetic retinopathy,macular edema,associated_with,26054568;28993218;31005756,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention both 'diabetic retinopathy' and 'diabetic macular edema', supporting their association."
netmedex_hybrid_rag,Q034-E03,diabetic retinopathy,vision disorders,causes,26054568;31005756;40528841,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] None of the provided titles mention 'vision disorders' or state that diabetic retinopathy causes them."
netmedex_hybrid_rag,Q034-E04,diabetic retinopathy,vegfa,associated_with,26054568;31005756,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention the 'pathological role of vascular endothelial growth factor (VEGF) in diabetic retinopathy'."
netmedex_hybrid_rag,Q034-E05,diabetic retinopathy,inflammation,causes,31005756;40528841,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title describes diabetic retinopathy as an 'inflammatory disease', supporting an association, but 'causes' incorrectly characterizes the relationship (it is a characteristic, not necessarily a downstream effect)."
netmedex_hybrid_rag,Q034-E06,diabetic retinopathy,bevacizumab,treats,40528841,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles mention an 'anti-VEGF agent' but do not explicitly name bevacizumab."
netmedex_hybrid_rag,Q034-E07,diabetic retinopathy,blindness,causes,41601934,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Blindness is not mentioned in the provided title."
netmedex_hybrid_rag,Q034-E08,proliferative diabetic retinopathy,hyaluronic acid,associated_with,41789111,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly links 'hyaluronan metabolism' (hyaluronic acid) to 'proliferative diabetic retinopathy'."
netmedex_hybrid_rag,Q034-E09,proliferative diabetic retinopathy,inflammation,associated_with,34293080,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions 'Inflammation in Proliferative Diabetic Retinopathy'."
netmedex_hybrid_rag,Q034-E10,diabetic retinopathy,kdr,associated_with,16728325,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] While KDR is VEGF-Receptor2, the provided title does not mention diabetic retinopathy at all."
netmedex_hybrid_rag,Q034-E11,diabetic retinopathy,gja1,associated_with,40528841,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions 'si-Cx43' (Cx43 is encoded by the GJA1 gene) for the treatment of diabetic retinopathy."
netmedex_hybrid_rag,Q034-E12,diabetic retinopathy,ren,associated_with,31005756,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] REN (renin) is not mentioned in the provided title."
netmedex_hybrid_rag,Q034-E13,diabetic retinopathy,retinal diseases,associated_with,31005756,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Diabetic retinopathy is inherently a retinal disease, which is lexically supported by the term 'retinopathy'."
netmedex_hybrid_rag,Q034-E14,diabetic retinopathy,vascular diseases,associated_with,31005756,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that diabetic retinopathy is a 'vascular and inflammatory disease'."
netmedex_hybrid_rag,Q034-E15,diabetic retinopathy,neurodegenerative diseases,associated_with,40528841,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Neurodegenerative diseases are not mentioned in the provided title."
netmedex_hybrid_rag,Q034-E16,vegfa,inflammation,associated_with,26054568;28993218,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Inflammation is not mentioned in the provided titles."
netmedex_hybrid_rag,Q034-E17,vegfa,macular edema,associated_with,26054568;28993218,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title 'Novel therapeutic targets in diabetic macular edema: Beyond VEGF' supports the association between VEGF and macular edema."
netmedex_hybrid_rag,Q034-E18,inflammation,vegfa,associated_with,26054568;28993218,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Inflammation is not mentioned in the provided titles."
netmedex_hybrid_rag,Q034-E19,macular edema,vegfa,associated_with,26054568;28993218,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title 'Novel therapeutic targets in diabetic macular edema: Beyond VEGF' supports the association between macular edema and VEGF."
