question_id,domain,question,edge_id,source,target,relation_type,supporting_titles,pmids,min_hop_count,max_path_score,rater_id,biologically_meaningful,relation_type_correct,notes
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E15,dysbiosis,cystic fibrosis,associated_with,"The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.; Impact of CFTR modulation with Ivacaftor on Gut Microbiota and Intestinal Inflammation.; Cystic Fibrosis-Related Gut Dysbiosis: A Systematic Review.",28155088;30546102;36600119,2,0.551,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly associate gut dysbiosis with cystic fibrosis; because the label is nondirectional, reversing the entity order does not invalidate it."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E16,cystic fibrosis,inflammation,associated_with,"The cystic fibrosis intestine.; The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.; Impact of CFTR modulation with Ivacaftor on Gut Microbiota and Intestinal Inflammation.",23788646;28155088;30546102,2,0.448,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cited titles explicitly discuss intestinal inflammation in cystic fibrosis, supporting the stated association."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E01,metformin,diabetes mellitus type 2,treats,Metformin and cancer: Between the bioenergetic disturbances and the antifolate activity.; Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,26277279;29662316;34062070,1,0.844,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although metformin is clinically linked to type 2 diabetes, none of the supplied titles mentions diabetes or its treatment; the titles concern cancer and AMPK signaling."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E02,metformin,neoplasms,prevents,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.; Metformin and Dichloroacetate Suppress Proliferation of Liver Cancer Cells by Inhibiting mTOR Complex 1.,29662316;34062070;34576192,1,0.844,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles support anticancer activity and suppression of cancer-cell proliferation, but they do not establish prevention of neoplasms."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E03,mtor,metformin,associated_with,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.; Metformin in selected malignancies in women.,29662316;34062070;35072253,1,0.74,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""The role of AMPK/mTOR signaling pathway in anticancer activity of metformin"" directly supports a broad association between mTOR and metformin."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E04,metformin,mtor,associated_with,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.; Metformin in selected malignancies in women.,29662316;34062070;35072253,1,0.74,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""The role of AMPK/mTOR signaling pathway in anticancer activity of metformin"" directly supports the stated broad association."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E05,mtor,prkaa2,associated_with,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.; Inhibition of 6-phosphogluconate dehydrogenase suppresses esophageal squamous cell carcinoma growth and enhances the anti-tumor effects of metformin via the AMPK/mTOR pathway.,34062070;40140842,1,0.637,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly identify an AMPK/mTOR pathway; PRKAA2 is an AMPK catalytic-subunit gene, although the titles do not resolve the AMPK alpha isoform."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E06,metformin,hif1a,suppresses,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; Metformin in selected malignancies in women.,29662316;35072253,1,0.637,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Neither supplied title mentions HIF1A or indicates that metformin suppresses it."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E07,metformin,prkaa1,activates,Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK pathway in CD19-chimeric antigen receptor-modified T cells.; Metformin in selected malignancies in women.,29662316;35072253,1,0.637,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A title says metformin acts ""via AMPK pathway,"" making a PRKAA1 connection plausible, but it neither identifies the alpha-1 isoform nor explicitly states activation."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E08,metformin,prkaa2,activates,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.; Inhibition of 6-phosphogluconate dehydrogenase suppresses esophageal squamous cell carcinoma growth and enhances the anti-tumor effects of metformin via the AMPK/mTOR pathway.,34062070;40140842,1,0.637,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles link metformin to the AMPK/mTOR pathway, but they do not specifically identify PRKAA2 or state that metformin activates this isoform."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E09,mtor,pp242,inhibits,Combination of mTOR inhibitor PP242 and AMPK activator metformin exerts enhanced inhibitory effects on colorectal carcinoma cells in vitro by blocking multiple kinase pathways.,35731713,1,0.534,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title calls PP242 an ""mTOR inhibitor,"" so PP242 inhibits mTOR; the extracted mTOR-to-PP242 direction is reversed."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E10,metformin,akt1,inhibits,Glioblastoma stem cells: a new target for metformin and arsenic trioxide.,24750786,1,0.534,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The glioblastoma stem-cell title does not mention AKT1 or claim that metformin inhibits it."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E11,metformin,ddit4,upregulates,Metformin and Dichloroacetate Suppress Proliferation of Liver Cancer Cells by Inhibiting mTOR Complex 1.,34576192,1,0.534,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title reports inhibition of mTOR complex 1 and liver-cancer-cell proliferation but does not mention DDIT4 or its upregulation."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E12,metformin,esophageal squamous cell carcinoma,suppresses,Inhibition of 6-phosphogluconate dehydrogenase suppresses esophageal squamous cell carcinoma growth and enhances the anti-tumor effects of metformin via the AMPK/mTOR pathway.,40140842,1,0.534,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly describes enhanced antitumor effects of metformin in esophageal squamous cell carcinoma through the AMPK/mTOR pathway, supporting suppression."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E13,metformin,bile duct neoplasms,suppresses,Metformin Induces Apoptosis and Inhibits Proliferation through the AMP-Activated Protein Kinase and Insulin-like Growth Factor 1 Receptor Pathways in the Bile Duct Cancer Cells.,31205529,1,0.534,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title directly states that metformin induces apoptosis and inhibits proliferation in bile duct cancer cells."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E14,metformin,carcinoma hepatocellular,suppresses,Metformin and Dichloroacetate Suppress Proliferation of Liver Cancer Cells by Inhibiting mTOR Complex 1.,34576192,1,0.534,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that metformin suppresses proliferation of liver cancer cells by inhibiting mTOR complex 1, consistent with suppression of hepatocellular cancer cells."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E15,metformin,hyperglycemia,treats,Pitavastatin and metformin synergistically activate apoptosis and autophagy in pancreatic cancer cells.,33886150,1,0.534,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supplied title concerns apoptosis and autophagy in pancreatic cancer cells and provides no evidence about hyperglycemia treatment."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E16,metformin,ovarian neoplasms,treats,Metformin in selected malignancies in women.,35072253,1,0.534,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""Metformin in selected malignancies in women"" does not specifically identify ovarian neoplasms or establish that metformin treats them."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E17,metformin,polycystic ovary syndrome,treats,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,34062070,1,0.534,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supplied title concerns AMPK/mTOR signaling in metformin's anticancer activity and does not mention polycystic ovary syndrome."
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E18,metformin,thyroid neoplasms,inhibits,A novel dual AMPK activator/mTOR inhibitor inhibits thyroid cancer cell growth.,25710562,1,0.534,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports an unnamed dual AMPK activator/mTOR inhibitor that inhibits thyroid cancer growth; it does not identify that agent as metformin."
Q018,immuno-oncology,What mechanisms link PD-1 blockade to immune-related adverse events?,Q018-E01,immune,ctla4,associated_with,Preclinical models of cardiotoxicity from immune checkpoint inhibitor therapy.,39039301,1,0.576,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns immune checkpoint inhibitor therapy; CTLA-4 is plausibly associated with the immune-checkpoint context, although it is not explicitly named."
Q018,immuno-oncology,What mechanisms link PD-1 blockade to immune-related adverse events?,Q018-E02,immune,pdcd1,associated_with,Preclinical models of cardiotoxicity from immune checkpoint inhibitor therapy.,39039301,1,0.576,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports a broad association between immune biology and checkpoint targets such as PDCD1, though PDCD1 is not explicitly named."
Q018,immuno-oncology,What mechanisms link PD-1 blockade to immune-related adverse events?,Q018-E03,ctla4,inhibitor,inhibits,Preclinical models of cardiotoxicity from immune checkpoint inhibitor therapy.,39039301,2,0.461,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports a CTLA-4/checkpoint-inhibitor context, but the direction is reversed: an inhibitor inhibits CTLA-4, not CTLA-4 inhibiting an inhibitor."
Q018,immuno-oncology,What mechanisms link PD-1 blockade to immune-related adverse events?,Q018-E04,pdcd1,lung diseases,causes,ICOS+CD4 T cells define a high susceptibility to anti-PD-1 therapy-induced lung pathogenesis.,40198121,2,0.461,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links anti-PD-1 therapy to lung pathogenesis, but it does not show that PDCD1 itself causes lung disease; the causal agent is PD-1 blockade."
Q018,immuno-oncology,What mechanisms link PD-1 blockade to immune-related adverse events?,Q018-E05,pdcd1,inhibitor,inhibits,Preclinical models of cardiotoxicity from immune checkpoint inhibitor therapy.,39039301,2,0.461,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A PDCD1/checkpoint-inhibitor relationship is plausible from the title's therapy context, but the direction is wrong: an inhibitor inhibits PD-1/PDCD1, not vice versa."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E01,hypoxia,hif1a,associated_with,Chrysophanol Suppresses Hypoxia-Induced Epithelial-Mesenchymal Transition in Colorectal Cancer Cells.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,30737895;32322559;34905218,1,0.788,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly connect hypoxia-induced EMT with HIF-1alpha and describe regulation by the HIF-1alpha network; the broad association label is supported."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E02,hypoxia,neoplasm metastasis,promotes,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.",26861406;32322559,1,0.637,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles connect hypoxia to cancer EMT, which is relevant to metastatic progression, but neither title explicitly states that hypoxia promotes metastasis."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E03,hypoxia,neoplasms,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.",26861406;32322559,1,0.637,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly discuss hypoxia in cancers, supporting a broad association between hypoxia and neoplasms."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E04,hypoxia,vasp,upregulates,Hypoxia-induced up-regulation of VASP promotes invasiveness and metastasis of hepatocellular carcinoma.,30279729,1,0.534,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title directly states 'Hypoxia-induced up-regulation of VASP,' exactly supporting the edge and direction."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E05,hypoxia,tet1,activates,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.",26861406,1,0.534,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links hypoxia with TET-mediated epigenetic changes, making a TET1 relationship plausible, but it does not establish that hypoxia activates TET1."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E06,hypoxia,deferoxamine,related_to,HIF-1alpha Promotes Epithelial-Mesenchymal Transition and Metastasis through Direct Regulation of ZEB1 in Colorectal Cancer.,26057751,1,0.486,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cited title concerns HIF-1alpha, ZEB1, EMT, and metastasis; it does not mention deferoxamine or support a hypoxia–deferoxamine relation."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E07,hypoxia,oxygen,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.",26861406,1,0.486,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Hypoxia is intrinsically an oxygen-related condition, and the cited title centers on hypoxia; the nonspecific association label is appropriate."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E08,hypoxia,stomach neoplasms,associated_with,RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,41129727,1,0.486,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links the hypoxia-response factor HIF-1alpha to gastric cancer metastasis, making a broad association between hypoxia and stomach neoplasms plausible."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E09,neoplasm metastasis,neoplasms,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; Integrins as attractive targets for cancer therapeutics.",26861406;32322559;34589393,2,0.51,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles discuss EMT/metastatic processes in cancers and cancer therapeutics, supporting the broad association of metastasis with neoplasms."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E10,neoplasms,neoplasm metastasis,associated_with,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.; Hypoxia-Induced Epithelial-Mesenchymal Transition in Cancers: HIF-1alpha and Beyond.; Integrins as attractive targets for cancer therapeutics.",26861406;32322559;34589393,2,0.51,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles support an association between cancers and metastatic progression; the symmetric, nonspecific association label is appropriate."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E11,hif1a,egln3,binds_to,RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,41129727,2,0.427,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The gastric-cancer title mentions HIF-1alpha but not EGLN3 and provides no evidence for direct binding."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E12,hif1a,mir210,activates,Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,34905218,2,0.427,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A miR-210 relationship is plausible within a 'HIF-1alpha network,' but the title does not name miR-210 or establish that HIF-1alpha activates it."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E13,hif1a,snai1,activates,Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,34905218,2,0.427,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] SNAI1 is plausibly relevant to the HIF-1alpha EMT network, but the generic network title does not specifically demonstrate HIF-1alpha activation of SNAI1."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E14,hif1a,zeb1,upregulates,HIF-1alpha Promotes Epithelial-Mesenchymal Transition and Metastasis through Direct Regulation of ZEB1 in Colorectal Cancer.,26057751,2,0.427,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that HIF-1alpha promotes EMT and metastasis through direct regulation of ZEB1, supporting positive regulation/upregulation."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E15,hif1a,twist1,activates,Regulation of epithelial-to-mesenchymal transition in hypoxia by the HIF-1alpha network.,34905218,2,0.427,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] TWIST1 is plausibly part of an EMT-regulatory network, but the cited title neither names TWIST1 nor specifically shows its activation by HIF-1alpha."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E16,hif1a,vhl,binds_to,RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,41129727,2,0.427,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title mentions HIF-1alpha in gastric-cancer metastasis but not VHL, so it does not support a HIF-1alpha–VHL binding edge."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E17,hif1a,tet1,activates,"Hypoxia, Epithelial-Mesenchymal Transition, and TET-Mediated Epigenetic Changes.",26861406,2,0.427,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links hypoxia and general TET-mediated changes but names neither HIF-1alpha nor TET1 and does not establish HIF-1alpha-mediated activation."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E18,hif1a,chrysophanic acid,inhibits,Chrysophanol Suppresses Hypoxia-Induced Epithelial-Mesenchymal Transition in Colorectal Cancer Cells.,30737895,2,0.427,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Chrysophanol is plausibly related to the hypoxia/HIF-driven EMT pathway because it suppresses hypoxia-induced EMT, but the edge direction is reversed: the title does not say HIF-1alpha inhibits chrysophanol."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E19,hif1a,isoflurane,increases,Isoflurane promotes epithelial-to-mesenchymal transition and metastasis of bladder cancer cells through HIF-1alpha-beta-catenin/Notch1 pathways.,32735882,2,0.427,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly relates isoflurane to an HIF-1alpha pathway, but it says isoflurane acts through that pathway; it does not say HIF-1alpha increases isoflurane."
Q023,cancer biology,What is the evidence that hypoxia induces epithelial-mesenchymal transition through HIF-1alpha?,Q023-E20,hif1a,neoplasm metastasis,promotes,RORgamma Hijacks HIF-1alpha to Promote Peritoneal Metastasis of Gastric Cancer.,41129727,2,0.427,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that RORgamma hijacks HIF-1alpha to promote peritoneal metastasis of gastric cancer, supporting a metastasis-promoting role for HIF-1alpha in that context."
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E01,inflammation,muscular dystrophy duchenne,associated_with,"Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.; Fast skeletal myofibers of mdx mouse, model of Duchenne muscular dystrophy, express connexin hemichannels that lead to apoptosis.",19897286;26803842,1,0.767,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] NF-kappaB immunostaining in mdx muscle provides a plausible inflammatory association with the DMD model, although inflammation is not named directly."
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E02,inflammation,dmd,leads_to,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.624,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The mdx/NF-kappaB title supports an inflammation–DMD connection, but it does not show that inflammation causes or leads to DMD."
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E03,inflammation,epigallocatechin gallate,decreases,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,1,0.624,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns green tea extract, of which epigallocatechin gallate is a relevant constituent, but the indicated direction is reversed: the extract decreases pathology/NF-kappaB, not inflammation decreasing epigallocatechin gallate."
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E04,dmd,muscular dystrophy duchenne,causes,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.499,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] DMD and Duchenne muscular dystrophy are abbreviation and full name for the same disease, not entities in a causal relationship."
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E05,epigallocatechin gallate,nfkb1,decreases,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.499,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A green-tea-compound/NF-kappaB connection is plausible, but the title only reports reduced NF-kappaB immunostaining after green tea extract; it does not specifically establish that epigallocatechin gallate decreases NFKB1."
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E06,epigallocatechin gallate,muscular dystrophy duchenne,ameliorates,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.499,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Decreased muscle pathology in mdx mice supports an ameliorative effect of green tea constituents in a DMD model, though the title names the extract rather than epigallocatechin gallate specifically."
Q025,neuromuscular disease,What candidate mechanisms connect Duchenne muscular dystrophy to chronic inflammation?,Q025-E07,muscular dystrophy duchenne,dmd,causes,Green tea extract decreases muscle pathology and NF-kappaB immunostaining in regenerating muscle fibers of mdx mice.,19897286,2,0.499,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Duchenne muscular dystrophy and DMD are synonymous labels; the full disease name does not cause its abbreviation."
